E-Max. Principal
0.10070355900128222
0.11343935046700453
0.12648800439533608
0.13960533544960646
0.15255478908491554
0.16509217996459322
0.17701147671082362
0.18809901715402003
0.19820218545876322
0.20716073499786347
0.21489072706184012
0.22132348452475434
0.22644374580306462
0.23026677248031277
0.23283071851535336
0.23421189182589613
0.23447896953787925
0.2337464135278677
0.23211342408888364
0.22968683230572007
0.2265582076796289
0.22282675050363232
0.21858403027898185
0.21390635492338692
0.2088624015627864
0.2035055857395763
0.1978969537879252
0.19208229045845793
0.18608448812648817
0.17995696233441197
0.1737149746657715
0.16738904828765033
0.16100207557536192
0.15456931811244737
0.14811366827422012
0.14165801843599318
0.1352023685977659
0.12878487271839353
0.12239790000610479
0.11606434283621272
0.10979946279225951
0.10361852145778662
0.09751388804102314
0.09151608570905338
0.08562511446187669
0.07984860509126428
0.0741941883889874
0.06866186435504575
0.063274525364752
0.058024540626335615
0.05291191013979625
0.056857029485379615
0.06080977962273389
0.06475489896831692
0.06867712593858756
0.07256882974177423
0.07643001037787693
0.08022251388804114
0.08395397106403772
0.08760148953055366
0.09114980770404744
0.09457603320920603
0.09787253525425817
0.10101642146389114
0.10398479946279256
0.10676240766741958
0.10932635370246017
0.11164611440083036
0.11369879738721708
0.11546914107807853
0.11691899151455981
0.11803308711311912
0.11877327391490157
0.11911665954459445
0.11904035162688503
0.11852145778645992
0.11752182406446492
0.11604145046089999
0.11405744460045178
0.1115621756913497
0.10854801294182284
0.10502258714364211
0.10100115988034933
0.0964913619437154
0.09152371650082429
0.08614400830230147
0.08039802209877303
0.07432391184909352
0.0679979854709727
0.06148128929857784
0.05484250045784777
0.04817318845003374
0.04153439960930367
0.03502533422867971
0.028729931017642527
0.022724497893901532
0.017100604358708298
0.011949819913314386
0.007348452475428892
0.0033499175874491657
0.0
0.004822660399243175
0.00978267505036337
0.01487241316158968
0.020068982357609705
0.025357121054880635
0.0307063060863195
0.03610890666015505
0.041564922776387306
0.04712013918564203
0.05288138697271229
0.059069959098956085
0.066082656736463
0.07450705085159666
0.08504517428728431
0.09831512117697354
0.11466027715035722
0.13407301141566447
0.15628624626091212
0.1809031805140103
0.20737439716745024
0.2350818020877847
0.2632546853061476
0.2910612905195045
0.3176393382577378
0.3420807643001038
0.36366827422013326
0.3817456199255235
0.39590836945241437
0.4059962761736158
0.41199407850558584
0.41419937732739176
0.412955558268726
0.40878151517001404
0.4022114034552225
0.3937641169647764
0.38395091874732945
0.37317624076674194
0.3618216226115624
0.3501388804102315
0.3383416763323363
0.32659025700506683
0.3149532995543617
0.3035147426897015
0.2922898479946281
0.28128624626091203
0.270503937488554
0.25992766009401147
0.2495497832855139
0.23933978389597732
0.2293052927171723
0.2427812709846774
0.2565090653806241
0.2704428911543864
0.2845598559306515
0.2988294365423357
0.3132211098223551
0.32775013735425196
0.3424241499297967
0.35730419388315726
0.37248183871558527
0.3880868078871865
0.4042946096086932
0.42137232159208843
0.4396099139246691
0.459411818570295
0.4812129906599109
0.5055704779927965
0.5330642207435445
0.5643352054209146
0.6000702032842928
0.6407499542152494
0.6868475673035833
0.7379433490018924
0.7931826506318297
0.8519092241010926
0.9105518588608755
0.9617315792686648
0.9949407850558574
1.0
0.9703314815945304
0.9036841462670169
0.8059108113057811
0.6897320065930042
0.5681887552652464
0.4529485379402968
0.356212990659911
0.29324369696599734
0.2653836762102437
0.2539756425126672
0.24417007508699107
0.23206763933825783
0.2179125206031379
0.20258225993529103
0.1868017825529579
0.1710441975459375
0.15566052133569397
0.14084152371650097
0.12670929735669376
0.11331725779866933
